MSA Title,MSA Code,County,ZIP
"San Juan-Bayamon-Caguas, PR MSA",C4198,"San Juan Municipio, Puerto Rico",987
"San Juan-Bayamon-Caguas, PR MSA",C4198,"Canovanas Municipio, Puerto Rico",987
"San Juan-Bayamon-Caguas, PR MSA",C4198,"Carolina Municipio, Puerto Rico",987
"San Juan-Bayamon-Caguas, PR MSA",C4198,"Carolina Municipio, Puerto Rico",988
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1001
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1002
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1002
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1003
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1004
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1005
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1007
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1008
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1008
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1009
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1010
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1010
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1011
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1011
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1012
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1013
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1014
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1020
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1021
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1022
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1026
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1026
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1027
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1028
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1029
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1030
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1031
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1032
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1033
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1033
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1034
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1035
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1036
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1037
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1038
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1039
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1039
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1040
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1041
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1050
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1050
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1053
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1054
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1056
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1057
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1059
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1060
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1061
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1062
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1063
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1066
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1068
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1069
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1069
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1070
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1070
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1070
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1071
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1072
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1073
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1073
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1074
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1075
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1077
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1079
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1080
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1081
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1082
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1082
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1083
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1084
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1085
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1086
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1088
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1089
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1090
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1092
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1093
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1094
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1095
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1096
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1096
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1097
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1098
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1101
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1103
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1104
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1105
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1106
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1107
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1108
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1109
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1111
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1115
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1116
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1118
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1119
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1128
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1129
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1138
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1139
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1144
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1151
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1152
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1199
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1201
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1202
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1220
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1222
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1223
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1223
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1224
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1225
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1226
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1227
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1229
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1230
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1235
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1235
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1236
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1237
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1238
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1240
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1242
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1243
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1244
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1245
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1247
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1247
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1252
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1253
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1254
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1255
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1256
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1257
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1258
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1259
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1260
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1262
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1263
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1264
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1266
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1267
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1270
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1301
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1302
"Amherst Town-Northampton, MA MSA",C1120,"Hampshire County, Massachusetts",1330
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1330
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1331
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1331
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1337
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1338
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1339
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1340
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1341
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1342
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1343
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1343
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1344
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1346
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1347
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1349
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1350
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1351
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1354
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1355
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1360
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1364
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1364
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1366
"Pittsfield, MA MSA",C3834,"Berkshire County, Massachusetts",1367
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1367
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1368
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1370
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1373
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1375
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1376
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1378
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1379
"Greenfield, MA MicroSA",C2464,"Franklin County, Massachusetts",1380
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1420
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1430
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1431
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1431
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1432
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1434
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1434
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1436
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1438
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1440
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1441
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1450
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1451
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1451
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1452
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1453
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1460
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1462
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1462
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1463
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1464
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1467
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1468
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1469
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1472
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1473
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1474
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1475
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1501
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1503
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1503
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1504
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Norfolk County, Massachusetts",1504
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1505
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1506
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1507
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1508
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1509
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1510
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1515
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1516
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1518
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1519
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1520
"Springfield, MA MSA",C4414,"Hampden County, Massachusetts",1521
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1522
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1523
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1524
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1525
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1526
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1527
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1529
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1531
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1532
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1532
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1534
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1535
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1536
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1537
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1538
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1540
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1541
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1542
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1543
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1545
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1546
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1550
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1560
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1561
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1562
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1564
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1566
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1568
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1569
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1570
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1571
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1581
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1583
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1585
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1586
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1588
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1590
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1601
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1602
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1603
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1604
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1605
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1606
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1607
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1608
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1609
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1610
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1611
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1612
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1613
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1614
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1653
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1655
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1701
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1702
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1703
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1704
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1718
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1719
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1720
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1721
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1730
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1731
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1740
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1741
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1742
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1745
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Norfolk County, Massachusetts",1746
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1746
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1747
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1748
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1748
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1749
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1749
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1752
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1754
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Norfolk County, Massachusetts",1756
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1756
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1757
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1760
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Norfolk County, Massachusetts",1760
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1770
"Worcester, MA MSA",C4934,"Worcester County, Massachusetts",1772
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1773
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1775
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1776
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1778
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1784
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1801
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1803
"Boston-Cambridge-Newton, MA-NH MSA",C1446,"Middlesex County, Massachusetts",1805
